262,福島県,三大明神山,37.05194444,140.7625,706,さんだいみょうじんやま,
263,福島県,三本槍岳,37.15027778,139.9613889,1917,さんぼんやりだけ,
264,福島県,信夫山,37.77083333,140.4616667,275,しのぶやま,
265,福島県,帝釈山,36.96972222,139.46,2060,たいしゃくざん,
266,福島県,田代山,36.97444444,139.4783333,1971,たしろやま,
267,福島県,七ヶ岳<一番岳>,37.12416667,139.6575,1636,ななつがたけ<いちばんだけ>,
268,福島県,西吾妻山,37.73833333,140.1408333,2035,にしあづまやま,
269,福島県,西吾妻山<西大巓>,37.73388889,140.1277778,1982,にしあづまやま<にしだいてん>,
270,福島県,西吾妻山<東大巓>,37.75444444,140.1888889,1928,にしあづまやま<ひがしだいてん>,
271,福島県,博士山,37.36305556,139.7147222,1482,はかせやま,
272,福島県,磐梯山,37.60111111,140.0722222,1816,ばんだいさん,
273,福島県,燧ヶ岳<柴安嵓>,36.955,139.2852778,2356,ひうちがたけ<しばやすぐら>,
274,福島県,東吾妻山,37.71166667,140.2302778,1975,ひがしあづまやま,
275,福島県,東吾妻山<吾妻小富士>,37.72222222,140.2636111,1707,ひがしあづまやま<あづまこふじ>,
276,福島県,東吾妻山<一切経山>,37.73527778,140.2444444,1949,ひがしあづまやま<いっさいきょうざん>,
277,福島県,日山（天王山）,37.54305556,140.6836111,1057,ひやま（てんのうざん）,
278,福島県,丸山岳,37.17277778,139.3347222,1820,まるやまだけ,
279,福島県,箕輪山,37.64722222,140.2808333,1728,みのわやま,
280,福島県,八溝山,36.93027778,140.2730556,1022,やみぞさん,
281,福島県,蓬田岳,37.26583333,140.5347222,952,よもぎだだけ,
282,福島県,霊山,37.76888889,140.6875,825,りょうぜん,
283,茨城県,加波山,36.29888889,140.1436111,709,かばさん,
284,茨城県,高鈴山,36.62111111,140.5877778,623,たかすずやま,
285,茨城県,竪破山,36.71083333,140.5622222,658,たつわれさん,
286,茨城県,筑波山,36.22527778,140.1066667,877,つくばさん,
287,茨城県,男体山,36.72416667,140.4197222,654,なんたいさん,
288,茨城県,八溝山,36.93027778,140.2730556,1022,やみぞさん,
289,茨城県,吾国山,36.32194444,140.2011111,518,わがくにさん,
290,栃木県,荒海山（太郎岳）,37.03611111,139.6436111,1581,あらかいざん（たろうだけ）,
291,栃木県,大佐飛山,37.06361111,139.8444444,1908,おおさびやま,
292,栃木県,男鹿岳,37.08527778,139.8219444,1777,おがたけ,
293,栃木県,鬼怒沼山,36.88277778,139.3716667,2141,きぬぬまやま,
294,栃木県,黒岩山,36.90888889,139.3936111,2163,くろいわやま,
295,栃木県,袈裟丸山,36.64944444,139.3272222,1961,けさまるやま,
296,栃木県,庚申山,36.67305556,139.3611111,1892,こうしんざん,
297,栃木県,三本槍岳,37.15027778,139.9613889,1917,さんぼんやりだけ,
298,栃木県,白根山,36.79861111,139.3758333,2578,しらねさん,
299,栃木県,皇海山,36.69,139.3369444,2144,すかいさん,
300,栃木県,帝釈山,36.96972222,139.46,2060,たいしゃくざん,
301,栃木県,高原山<釈迦ヶ岳>,36.9,139.7766667,1795,たかはらやま<しゃかがだけ>,
302,栃木県,太郎山,36.81777778,139.4827778,2368,たろうさん,
303,栃木県,那須岳<茶臼岳>,37.12472222,139.9630556,1915,なすだけ<ちゃうすだけ>,
304,栃木県,男体山,36.765,139.4908333,2486,なんたいさん,
305,栃木県,女峰山,36.81138889,139.5363889,2483,にょほうさん,
306,栃木県,女峰山<大真名子山>,36.79527778,139.5072222,2376,にょほうさん<おおまなごさん>,
307,栃木県,女峰山<小真名子山>,36.80722222,139.5108333,2323,にょほうさん<こまなごさん>,
308,栃木県,横根山,36.61972222,139.5222222,1373,よこねやま,
309,群馬県,赤城山<黒檜山>,36.56027778,139.1933333,1828,あかぎさん<くろびさん>,
310,群馬県,赤城山<地蔵岳>,36.54111111,139.1772222,1674,あかぎさん<じぞうだけ>,
311,群馬県,赤久縄山,36.14361111,138.8433333,1523,あかぐなやま,
312,群馬県,朝日岳,36.88055556,138.9725,1945,あさひだけ,
313,群馬県,朝日岳<白毛門>,36.85972222,138.9672222,1720,あさひだけ<しらがもん>,
314,群馬県,浅間隠山,36.45361111,138.6525,1757,あさまかくしやま,
315,群馬県,浅間山,36.40666667,138.5230556,2568,あさまやま,
316,群馬県,四阿山,36.54166667,138.4130556,2354,あずまやさん,
317,群馬県,吾妻耶山,36.74638889,138.9272222,1341,あづまやさん,
318,群馬県,荒船山,36.20388889,138.6372222,1423,あらふねやま,
319,群馬県,篭ノ登山<東篭ノ登山>,36.41944444,138.4472222,2228,かごのとやま<ひがしかごのとやま>,
320,群馬県,鬼怒沼山,36.88277778,139.3716667,2141,きぬぬまやま,
321,群馬県,黒岩山,36.90888889,139.3936111,2163,くろいわやま,
322,群馬県,景鶴山,36.95694444,139.2105556,2004,けいづるやま,
323,群馬県,袈裟丸山,36.64944444,139.3272222,1961,けさまるやま,
324,群馬県,子持山,36.59194444,138.9977778,1296,こもちやま,
325,群馬県,至仏山,36.90361111,139.1733333,2228,しぶつさん,
326,群馬県,下津川山,36.99472222,139.05,1928,しもつごうやま,
327,群馬県,白砂山,36.73805556,138.6936111,2140,しらすなやま,
328,群馬県,白根山（草津）,36.64388889,138.5277778,2160,しらねさん（くさつ）,
329,群馬県,白根山（日光）,36.79861111,139.3758333,2578,しらねさん（にっこう）,
330,群馬県,皇海山,36.69,139.3369444,2144,すかいさん,
331,群馬県,仙ノ倉山,36.8175,138.8394444,2026,せんのくらやま,
332,群馬県,谷川岳<一ノ倉岳>,36.84722222,138.9244444,1974,たにがわだけ<いちのくらだけ>,
333,群馬県,谷川岳<オキノ耳>,36.83722222,138.93,1977,たにがわだけ<おきのみみ>,
334,群馬県,谷川岳<茂倉岳>,36.84916667,138.9166667,1978,たにがわだけ<しげくらだけ>,
335,群馬県,鼻曲山,36.41083333,138.6455556,1655,はなまがりやま,
336,群馬県,榛名山<掃部ヶ岳>,36.4775,138.8508333,1449,はるなさん<かもんがたけ>,
337,群馬県,平ヶ岳,37.00194444,139.1708333,2141,ひらがたけ,
338,群馬県,武尊山,36.80527778,139.1325,2158,ほたかやま,
339,群馬県,巻機山,36.97861111,138.9641667,1967,まきはたやま,
340,群馬県,万太郎山,36.82416667,138.8791667,1954,まんたろうさん,
341,群馬県,御荷鉾山<西御荷鉾山>,36.15222222,138.9183333,1287,みかぼやま<にしみかぼやま>,
342,群馬県,妙義山<相馬岳>,36.29861111,138.7488889,1104,みょうぎさん<そうまだけ>,
343,群馬県,本白根山,36.62277778,138.5319444,2171,もとしらねさん,
344,群馬県,湯ノ丸山,36.43472222,138.4011111,2101,ゆのまるやま,
345,群馬県,横手山,36.66888889,138.5258333,2307,よこてやま,
346,埼玉県,伊豆ヶ岳,35.92694444,139.1605556,851,いずがたけ,
347,埼玉県,大洞山（飛龍山）,35.84,138.8922222,2077,おおぼらやま（ひりゅうやま）,
348,埼玉県,唐松尾山,35.86777778,138.8452778,2109,からまつおやま,
349,埼玉県,雲取山,35.85555556,138.9438889,2017,くもとりやま,
350,埼玉県,甲武信ヶ岳,35.90888889,138.7288889,2475,こぶしがたけ,
351,埼玉県,三宝山,35.9175,138.7277778,2483,さんぽうやま,
352,埼玉県,堂平山,36.00583333,139.19,876,どうだいらさん,
353,埼玉県,酉谷山,35.89722222,139.0102778,1718,とりだにやま,
354,埼玉県,白石山,35.89944444,138.8780556,2036,はくせきさん,
355,埼玉県,武甲山,35.95166667,139.0977778,1304,ぶこうさん,
356,埼玉県,二子山,36.06972222,138.8636111,1166,ふたごやま,
357,埼玉県,両神山,36.02333333,138.8413889,1723,りょうかみさん,
358,千葉県,愛宕山,35.115,139.9869444,408,あたごやま,
359,千葉県,伊予ヶ岳,35.10722222,139.9138889,336,いよがたけ,
360,千葉県,大山,34.96416667,139.7777778,193,おおやま,
361,千葉県,鹿野山,35.25555556,139.9716667,379,かのうざん,
362,千葉県,清澄山<妙見山>,35.1625,140.1522222,377,きよすみやま<みょうけんやま>,
363,千葉県,富山,35.09888889,139.8813889,349,とみさん,
